run_id,strategy,duration,seed,side,participation,market_volume,quantity,filled,completion,arrival_mid,end_mid,baseline_end_mid,peak_impact_observed,peak_impact_causal,end_impact_causal,shortfall
twap_120_2_SELL_0.005,twap,120.0,2,SELL,0.005,1.297922218321803,0.006489611091609016,0.006489611091609016,1.0,62987.350000000006,62962.25,62962.350000000006,0.00039849271321949276,1.587620371484445e-06,1.587620371484445e-06,0.00026314807655841433
pov_120_2_SELL_0.005,pov,120.0,2,SELL,0.005,1.297922218321803,0.006489611091609016,0.006489611091609016,1.0,62987.350000000006,62962.350000000006,62962.350000000006,0.00039690509284800833,1.587620371484445e-06,-0.0,7.938101856267079e-07
rl_120_2_SELL_0.005,rl,120.0,2,SELL,0.005,1.297922218321803,0.006489611091609016,0.0056145284761847,0.8651563856336805,62987.350000000006,62962.25,62962.350000000006,0.00039849271321949276,1.587620371484445e-06,1.587620371484445e-06,0.0002954823179928128
twap_120_2_BUY_0.01,twap,120.0,2,BUY,0.01,1.297922218321803,0.012979222183218031,0.012979222183218031,1.0,62987.350000000006,62962.350000000006,62962.350000000006,-0.00039690509284800833,1.587620371484445e-06,0.0,-0.00026156045618727647
pov_120_2_BUY_0.01,pov,120.0,2,BUY,0.01,1.297922218321803,0.012979222183218031,0.012979222183218031,1.0,62987.350000000006,62962.350000000006,62962.350000000006,-0.00039690509284800833,3.17524074296889e-06,0.0,7.938101856267079e-07
rl_120_2_BUY_0.01,rl,120.0,2,BUY,0.01,1.297922218321803,0.012979222183218031,0.0112290569523694,0.8651563856336805,62987.350000000006,62962.350000000006,62962.350000000006,-0.00039690509284800833,1.587620371484445e-06,0.0,-0.00029389469762132833
twap_120_2_SELL_0.01,twap,120.0,2,SELL,0.01,1.297922218321803,0.012979222183218031,0.012979222183218031,1.0,62987.350000000006,62962.25,62962.350000000006,0.00039849271321949276,1.587620371484445e-06,1.587620371484445e-06,0.00026314807655841433
pov_120_2_SELL_0.01,pov,120.0,2,SELL,0.01,1.297922218321803,0.012979222183218031,0.012979222183218031,1.0,62987.350000000006,62962.350000000006,62962.350000000006,0.00039690509284800833,1.587620371484445e-06,-0.0,7.938101856267079e-07
rl_120_2_SELL_0.01,rl,120.0,2,SELL,0.01,1.297922218321803,0.012979222183218031,0.0112290569523694,0.8651563856336805,62987.350000000006,62962.25,62962.350000000006,0.00039849271321949276,1.587620371484445e-06,1.587620371484445e-06,0.0002954823179928128
twap_120_2_BUY_0.02,twap,120.0,2,BUY,0.02,1.297922218321803,0.025958444366436063,0.025958444366436063,1.0,62987.350000000006,62962.350000000006,62962.350000000006,-0.00039690509284800833,1.587620371484445e-06,0.0,-0.00026156045618727647
pov_120_2_BUY_0.02,pov,120.0,2,BUY,0.02,1.297922218321803,0.025958444366436063,0.025958444366436063,1.0,62987.350000000006,62962.350000000006,62962.350000000006,-0.00039690509284800833,3.17524074296889e-06,0.0,7.938101856267079e-07
rl_120_2_BUY_0.02,rl,120.0,2,BUY,0.02,1.297922218321803,0.025958444366436063,0.0224581139047388,0.8651563856336805,62987.350000000006,62962.350000000006,62962.350000000006,-0.00039690509284800833,1.587620371484445e-06,0.0,-0.00029389469762132833
twap_120_2_SELL_0.02,twap,120.0,2,SELL,0.02,1.297922218321803,0.025958444366436063,0.025958444366436063,1.0,62987.350000000006,62962.25,62962.350000000006,0.00039849271321949276,1.587620371484445e-06,1.587620371484445e-06,0.00026314807655841433
pov_120_2_SELL_0.02,pov,120.0,2,SELL,0.02,1.297922218321803,0.025958444366436063,0.025958444366436063,1.0,62987.350000000006,62962.350000000006,62962.350000000006,0.00039690509284800833,1.587620371484445e-06,-0.0,7.938101856267079e-07
rl_120_2_SELL_0.02,rl,120.0,2,SELL,0.02,1.297922218321803,0.025958444366436063,0.0224581139047388,0.8651563856336805,62987.350000000006,62962.25,62962.350000000006,0.00039849271321949276,1.587620371484445e-06,1.587620371484445e-06,0.0002954823179928128
twap_120_2_BUY_0.05,twap,120.0,2,BUY,0.05,1.297922218321803,0.06489611091609016,0.06489611091609016,1.0,62987.350000000006,62962.350000000006,62962.350000000006,-0.00039690509284800833,1.587620371484445e-06,0.0,-0.0002615604561870454
pov_120_2_BUY_0.05,pov,120.0,2,BUY,0.05,1.297922218321803,0.06489611091609016,0.06489611091609016,1.0,62987.350000000006,62962.350000000006,62962.350000000006,-0.00039690509284800833,4.762861114222305e-06,0.0,7.938101856267079e-07
rl_120_2_BUY_0.05,rl,120.0,2,BUY,0.05,1.297922218321803,0.06489611091609016,0.056145284761847006,0.8651563856336807,62987.350000000006,62962.45,62962.350000000006,-0.00039531747247675494,1.587620371484445e-06,1.5876203712534159e-06,-0.0002938946976216749
twap_120_2_SELL_0.05,twap,120.0,2,SELL,0.05,1.297922218321803,0.06489611091609016,0.06489611091609016,1.0,62987.350000000006,62962.25,62962.350000000006,0.00039849271321949276,1.587620371484445e-06,1.587620371484445e-06,0.00026314807655841433
pov_120_2_SELL_0.05,pov,120.0,2,SELL,0.05,1.297922218321803,0.06489611091609016,0.06489611091609016,1.0,62987.350000000006,62962.350000000006,62962.350000000006,0.00039690509284800833,3.17524074296889e-06,-0.0,7.938101857422225e-07
rl_120_2_SELL_0.05,rl,120.0,2,SELL,0.05,1.297922218321803,0.06489611091609016,0.056145284761847006,0.8651563856336807,62987.350000000006,62962.25,62962.350000000006,0.00039849271321949276,1.587620371484445e-06,1.587620371484445e-06,0.0002954823179930438
twap_120_2_BUY_0.1,twap,120.0,2,BUY,0.1,1.297922218321803,0.1297922218321803,0.1297922218321803,1.0,62987.350000000006,62962.45,62962.350000000006,-0.00039531747247675494,3.17524074296889e-06,1.5876203712534159e-06,-0.0002615604561870454
pov_120_2_BUY_0.1,pov,120.0,2,BUY,0.1,1.297922218321803,0.1297922218321803,0.1297922218321803,1.0,62987.350000000006,62962.350000000006,62962.350000000006,-0.00039690509284800833,6.350481485706751e-06,0.0,7.938101856267079e-07
rl_120_2_BUY_0.1,rl,120.0,2,BUY,0.1,1.297922218321803,0.1297922218321803,0.11229056952369401,0.8651563856336807,62987.350000000006,62962.45,62962.350000000006,-0.00039531747247675494,1.587620371484445e-06,1.5876203712534159e-06,-0.0002938946976216749
twap_120_2_SELL_0.1,twap,120.0,2,SELL,0.1,1.297922218321803,0.1297922218321803,0.1297922218321803,1.0,62987.350000000006,62962.15000000001,62962.350000000006,0.0004000803335907462,3.175240742737861e-06,3.175240742737861e-06,0.00026314807655841433
pov_120_2_SELL_0.1,pov,120.0,2,SELL,0.1,1.297922218321803,0.1297922218321803,0.1297922218321803,1.0,62987.350000000006,62962.350000000006,62962.350000000006,0.00039690509284800833,4.762861113991276e-06,-0.0,1.0945796391617236e-06
rl_120_2_SELL_0.1,rl,120.0,2,SELL,0.1,1.297922218321803,0.1297922218321803,0.11229056952369401,0.8651563856336807,62987.350000000006,62962.15000000001,62962.350000000006,0.0004000803335907462,3.175240742737861e-06,3.175240742737861e-06,0.0002954823179930438
twap_120_2_BUY_0.2,twap,120.0,2,BUY,0.2,1.297922218321803,0.2595844436643606,0.2595844436643606,1.0,62987.350000000006,62962.45,62962.350000000006,-0.00039531747247675494,3.17524074296889e-06,1.5876203712534159e-06,-0.0002615604561870454
pov_120_2_BUY_0.2,pov,120.0,2,BUY,0.2,1.297922218321803,0.2595844436643606,0.2595844436643606,1.0,62987.350000000006,62962.350000000006,62962.350000000006,-0.00039690509284800833,9.52572222844461e-06,0.0,7.938101856267079e-07
rl_120_2_BUY_0.2,rl,120.0,2,BUY,0.2,1.297922218321803,0.2595844436643606,0.22458113904738802,0.8651563856336807,62987.350000000006,62962.55,62962.350000000006,-0.00039372985210527046,3.17524074296889e-06,3.175240742737861e-06,-0.0002938946976216749
twap_120_2_SELL_0.2,twap,120.0,2,SELL,0.2,1.297922218321803,0.2595844436643606,0.2595844436643606,1.0,62987.350000000006,62962.15000000001,62962.350000000006,0.0004000803335907462,3.17524074296889e-06,3.175240742737861e-06,0.0002632313502576706
pov_120_2_SELL_0.2,pov,120.0,2,SELL,0.2,1.297922218321803,0.2595844436643606,0.2595844436643606,1.0,62987.350000000006,62962.350000000006,62962.350000000006,0.00039690509284800833,7.938101856960167e-06,-0.0,1.7380050980209236e-06
rl_120_2_SELL_0.2,rl,120.0,2,SELL,0.2,1.297922218321803,0.2595844436643606,0.22458113904738802,0.8651563856336807,62987.350000000006,62962.15000000001,62962.350000000006,0.0004000803335907462,3.17524074296889e-06,3.175240742737861e-06,0.0002954823179930438
twap_120_3_BUY_0.001,twap,120.0,3,BUY,0.001,2.488353868563763,0.002488353868563763,0.002488353868563763,1.0,62980.45,62984.850000000006,62984.850000000006,6.986294953447826e-05,1.5877943076910498e-06,0.0,0.00018087623487399762
pov_120_3_BUY_0.001,pov,120.0,3,BUY,0.001,2.488353868563763,0.002488353868563763,0.002488353868563763,1.0,62980.45,62984.850000000006,62984.850000000006,6.986294953447826e-05,1.5877943074599953e-06,0.0,7.938971538455249e-07
rl_120_3_BUY_0.001,rl,120.0,3,BUY,0.001,2.488353868563763,0.002488353868563763,0.002488353868563763,1.0,62980.45,62984.850000000006,62984.850000000006,6.986294953447826e-05,1.5877943076910498e-06,0.0,0.00017394964063921118
twap_120_3_SELL_0.001,twap,120.0,3,SELL,0.001,2.488353868563763,0.002488353868563763,0.002488353868563763,1.0,62980.45,62984.850000000006,62984.850000000006,-6.986294953447826e-05,1.5877943076910498e-06,-0.0,-0.00017928844056665314
pov_120_3_SELL_0.001,pov,120.0,3,SELL,0.001,2.488353868563763,0.002488353868563763,0.002488353868563763,1.0,62980.45,62984.850000000006,62984.850000000006,-6.986294953447826e-05,1.5877943076910498e-06,-0.0,7.938971537299976e-07
rl_120_3_SELL_0.001,rl,120.0,3,SELL,0.001,2.488353868563763,0.002488353868563763,0.002488353868563763,1.0,62980.45,62984.850000000006,62984.850000000006,-6.986294953447826e-05,1.5877943076910498e-06,-0.0,-0.00017236184633163566
twap_120_3_BUY_0.0025,twap,120.0,3,BUY,0.0025,2.488353868563763,0.006220884671409408,0.006220884671409408,1.0,62980.45,62984.850000000006,62984.850000000006,6.986294953447826e-05,1.5877943076910498e-06,0.0,0.00018087623487399762
pov_120_3_BUY_0.0025,pov,120.0,3,BUY,0.0025,2.488353868563763,0.006220884671409408,0.006220884671409408,1.0,62980.45,62984.850000000006,62984.850000000006,6.986294953447826e-05,1.5877943074599953e-06,0.0,7.938971538455249e-07
rl_120_3_BUY_0.0025,rl,120.0,3,BUY,0.0025,2.488353868563763,0.006220884671409408,0.006220884671409408,1.0,62980.45,62984.95,62984.850000000006,7.145074384193826e-05,1.5877943076910498e-06,1.5877943074599953e-06,0.00017394964063909566
twap_120_3_SELL_0.0025,twap,120.0,3,SELL,0.0025,2.488353868563763,0.006220884671409408,0.006220884671409408,1.0,62980.45,62984.850000000006,62984.850000000006,-6.986294953447826e-05,1.5877943076910498e-06,-0.0,-0.0001792884405664221
pov_120_3_SELL_0.0025,pov,120.0,3,SELL,0.0025,2.488353868563763,0.006220884671409408,0.006220884671409408,1.0,62980.45,62984.850000000006,62984.850000000006,-6.986294953447826e-05,1.5877943076910498e-06,-0.0,7.938971537299976e-07
rl_120_3_SELL_0.0025,rl,120.0,3,SELL,0.0025,2.488353868563763,0.006220884671409408,0.006220884671409408,1.0,62980.45,62984.850000000006,62984.850000000006,-6.986294953447826e-05,1.5877943076910498e-06,-0.0,-0.00017236184633175118
twap_120_3_BUY_0.005,twap,120.0,3,BUY,0.005,2.488353868563763,0.012441769342818817,0.012441769342818817,1.0,62980.45,62984.850000000006,62984.850000000006,6.986294953447826e-05,1.5877943076910498e-06,0.0,0.00018087623487399762
pov_120_3_BUY_0.005,pov,120.0,3,BUY,0.005,2.488353868563763,0.012441769342818817,0.012441769342818817,1.0,62980.45,62984.850000000006,62984.850000000006,6.986294953447826e-05,3.175588615151045e-06,0.0,7.938971538455249e-07
rl_120_3_BUY_0.005,rl,120.0,3,BUY,0.005,2.488353868563763,0.012441769342818817,0.012441769342818817,1.0,62980.45,62984.95,62984.850000000006,7.145074384193826e-05,1.5877943076910498e-06,1.5877943074599953e-06,0.00017394964063909566
twap_120_3_SELL_0.005,twap,120.0,3,SELL,0.005,2.488353868563763,0.012441769342818817,0.012441769342818817,1.0,62980.45,62984.850000000006,62984.850000000006,-6.986294953447826e-05,1.5877943076910498e-06,-0.0,-0.0001792884405664221
pov_120_3_SELL_0.005,pov,120.0,3,SELL,0.005,2.488353868563763,0.012441769342818817,0.012441769342818817,1.0,62980.45,62984.850000000006,62984.850000000006,-6.986294953447826e-05,1.5877943076910498e-06,-0.0,7.938971537299976e-07
rl_120_3_SELL_0.005,rl,120.0,3,SELL,0.005,2.488353868563763,0.012441769342818817,0.012441769342818817,1.0,62980.45,62984.850000000006,62984.850000000006,-6.986294953447826e-05,1.5877943076910498e-06,-0.0,-0.00017236184633175118
twap_120_3_BUY_0.01,twap,120.0,3,BUY,0.01,2.488353868563763,0.024883538685637634,0.024883538685637634,1.0,62980.45,62984.95,62984.850000000006,7.145074384193826e-05,1.5877943076910498e-06,1.5877943074599953e-06,0.00018087623487399762
pov_120_3_BUY_0.01,pov,120.0,3,BUY,0.01,2.488353868563763,0.024883538685637634,0.024883538685637634,1.0,62980.45,62984.850000000006,62984.850000000006,6.986294953447826e-05,3.175588615151045e-06,0.0,7.938971538455249e-07
rl_120_3_BUY_0.01,rl,120.0,3,BUY,0.01,2.488353868563763,0.024883538685637634,0.024883538685637634,1.0,62980.45,62984.95,62984.850000000006,7.145074384193826e-05,1.5877943076910498e-06,1.5877943074599953e-06,0.00017394964063909566
twap_120_3_SELL_0.01,twap,120.0,3,SELL,0.01,2.488353868563763,0.024883538685637634,0.024883538685637634,1.0,62980.45,62984.850000000006,62984.850000000006,-6.986294953447826e-05,3.175588615151045e-06,-0.0,-0.0001792884405664221
pov_120_3_SELL_0.01,pov,120.0,3,SELL,0.01,2.488353868563763,0.024883538685637634,0.024883538685637634,1.0,62980.45,62984.850000000006,62984.850000000006,-6.986294953447826e-05,1.5877943076910498e-06,-0.0,7.938971537299976e-07
rl_120_3_SELL_0.01,rl,120.0,3,SELL,0.01,2.488353868563763,0.024883538685637634,0.024883538685637634,1.0,62980.45,62984.75,62984.850000000006,-6.827515522678721e-05,3.175588615151045e-06,1.5877943076910498e-06,-0.00017236184633175118
twap_120_3_BUY_0.02,twap,120.0,3,BUY,0.02,2.488353868563763,0.04976707737127527,0.04976707737127527,1.0,62980.45,62984.95,62984.850000000006,7.145074384193826e-05,1.5877943076910498e-06,1.5877943074599953e-06,0.00018087623487399762
pov_120_3_BUY_0.02,pov,120.0,3,BUY,0.02,2.488353868563763,0.04976707737127527,0.04976707737127527,1.0,62980.45,62984.850000000006,62984.850000000006,6.986294953447826e-05,4.76338292261104e-06,0.0,7.938971538455249e-07
rl_120_3_BUY_0.02,rl,120.0,3,BUY,0.02,2.488353868563763,0.04976707737127527,0.04976707737127527,1.0,62980.45,62984.95,62984.850000000006,7.145074384193826e-05,1.5877943076910498e-06,1.5877943074599953e-06,0.00017394964063909566
twap_120_3_SELL_0.02,twap,120.0,3,SELL,0.02,2.488353868563763,0.04976707737127527,0.04976707737127527,1.0,62980.45,62984.75,62984.850000000006,-6.827515522678721e-05,3.175588615151045e-06,1.5877943076910498e-06,-0.0001792884405664221
pov_120_3_SELL_0.02,pov,120.0,3,SELL,0.02,2.488353868563763,0.04976707737127527,0.04976707737127527,1.0,62980.45,62984.850000000006,62984.850000000006,-6.986294953447826e-05,3.1755886153820996e-06,-0.0,7.938971537299976e-07
rl_120_3_SELL_0.02,rl,120.0,3,SELL,0.02,2.488353868563763,0.04976707737127527,0.04976707737127527,1.0,62980.45,62984.75,62984.850000000006,-6.827515522678721e-05,3.175588615151045e-06,1.5877943076910498e-06,-0.00017236184633175118
twap_120_3_BUY_0.05,twap,120.0,3,BUY,0.05,2.488353868563763,0.12441769342818816,0.12441769342818816,1.0,62980.45,62984.95,62984.850000000006,7.145074384193826e-05,3.175588615151045e-06,1.5877943074599953e-06,0.00018087623487388207
pov_120_3_BUY_0.05,pov,120.0,3,BUY,0.05,2.488353868563763,0.12441769342818816,0.12441769342818816,1.0,62980.45,62984.850000000006,62984.850000000006,6.986294953447826e-05,6.35117723030209e-06,0.0,7.938971538455249e-07
rl_120_3_BUY_0.05,rl,120.0,3,BUY,0.05,2.488353868563763,0.12441769342818816,0.12441769342818816,1.0,62980.45,62985.05,62984.850000000006,7.303853814962931e-05,3.175588615151045e-06,3.175588615151045e-06,0.00017394964063909566
twap_120_3_SELL_0.05,twap,120.0,3,SELL,0.05,2.488353868563763,0.12441769342818816,0.12441769342818816,1.0,62980.45,62984.75,62984.850000000006,-6.827515522678721e-05,3.1755886153820996e-06,1.5877943076910498e-06,-0.00017928844056619103
pov_120_3_SELL_0.05,pov,120.0,3,SELL,0.05,2.488353868563763,0.12441769342818816,0.12441769342818816,1.0,62980.45,62984.850000000006,62984.850000000006,-6.986294953447826e-05,4.763382922842094e-06,-0.0,7.938971537299976e-07
rl_120_3_SELL_0.05,rl,120.0,3,SELL,0.05,2.488353868563763,0.12441769342818816,0.12441769342818816,1.0,62980.45,62984.65000000001,62984.850000000006,-6.668736091932721e-05,3.1755886153820996e-06,3.175588615151045e-06,-0.0001723618463314046
twap_120_3_BUY_0.1,twap,120.0,3,BUY,0.1,2.488353868563763,0.24883538685637632,0.24883538685637632,1.0,62980.45,62985.05,62984.850000000006,7.303853814962931e-05,3.1755886153820996e-06,3.175588615151045e-06,0.00018087623487388207
pov_120_3_BUY_0.1,pov,120.0,3,BUY,0.1,2.488353868563763,0.24883538685637632,0.24883538685637632,1.0,62980.45,62984.850000000006,62984.850000000006,6.986294953447826e-05,9.526765845453135e-06,0.0,1.6902227866752303e-06
rl_120_3_BUY_0.1,rl,120.0,3,BUY,0.1,2.488353868563763,0.24883538685637632,0.24883538685637632,1.0,62980.45,62985.15000000001,62984.850000000006,7.462633245732035e-05,4.763382922842094e-06,4.763382922842094e-06,0.00017394964063909566
twap_120_3_SELL_0.1,twap,120.0,3,SELL,0.1,2.488353868563763,0.24883538685637632,0.24883538685637632,1.0,62980.45,62984.75,62984.850000000006,-6.827515522678721e-05,4.763382922842094e-06,1.5877943076910498e-06,-0.00017928844056619103
pov_120_3_SELL_0.1,pov,120.0,3,SELL,0.1,2.488353868563763,0.24883538685637632,0.24883538685637632,1.0,62980.45,62984.850000000006,62984.850000000006,-6.986294953447826e-05,7.93897153799314e-06,-0.0,-7.408617081554282e-07
rl_120_3_SELL_0.1,rl,120.0,3,SELL,0.1,2.488353868563763,0.24883538685637632,0.24883538685637632,1.0,62980.45,62984.55,62984.850000000006,-6.509956661163617e-05,4.763382922842094e-06,4.763382922842094e-06,-0.0001723618463314046
twap_120_3_BUY_0.2,twap,120.0,3,BUY,0.2,2.488353868563763,0.49767077371275265,0.49767077371275265,1.0,62980.45,62985.05,62984.850000000006,7.303853814962931e-05,4.763382922842094e-06,3.175588615151045e-06,0.00018087623487388207
pov_120_3_BUY_0.2,pov,120.0,3,BUY,0.2,2.488353868563763,0.49767077371275265,0.49767077371275265,1.0,62980.45,62984.850000000006,62984.850000000006,6.986294953447826e-05,9.526765845453135e-06,0.0,2.471480547479408e-05
rl_120_3_BUY_0.2,rl,120.0,3,BUY,0.2,2.488353868563763,0.49767077371275265,0.49767077371275265,1.0,62980.45,62985.25,62984.850000000006,7.621412676478035e-05,6.35117723030209e-06,6.35117723030209e-06,0.00017394964063909566
twap_120_3_SELL_0.2,twap,120.0,3,SELL,0.2,2.488353868563763,0.49767077371275265,0.49767077371275265,1.0,62980.45,62984.65000000001,62984.850000000006,-6.668736091932721e-05,6.351177230533145e-06,3.175588615151045e-06,-0.00017914574549533148
pov_120_3_SELL_0.2,pov,120.0,3,SELL,0.2,2.488353868563763,0.49767077371275265,0.49767077371275265,1.0,62980.45,62984.850000000006,62984.850000000006,-6.986294953447826e-05,7.93897153799314e-06,-0.0,-0.0001213089477923083
rl_120_3_SELL_0.2,rl,120.0,3,SELL,0.2,2.488353868563763,0.49767077371275265,0.49767077371275265,1.0,62980.45,62984.45,62984.850000000006,-6.351177230394512e-05,6.351177230533145e-06,6.351177230533145e-06,-0.00017216182292621398
twap_120_4_BUY_0.001,twap,120.0,4,BUY,0.001,1.2089078278085923,0.0012089078278085922,0.0012089078278085922,1.0,62989.75,63013.65000000001,63013.65000000001,0.0003794268115051851,1.587559880866661e-06,0.0,0.00019606364527571265
pov_120_4_BUY_0.001,pov,120.0,4,BUY,0.001,1.2089078278085923,0.0012089078278085922,0.0012089078278085922,1.0,62989.75,63013.65000000001,63013.65000000001,0.0003794268115051851,1.587559880866661e-06,0.0,7.937799403178204e-07
rl_120_4_BUY_0.001,rl,120.0,4,BUY,0.001,1.2089078278085923,0.0012089078278085922,0.0012089078278085922,1.0,62989.75,63013.65000000001,63013.65000000001,0.0003794268115051851,1.587559880866661e-06,0.0,0.00024843065070234477
twap_120_4_SELL_0.001,twap,120.0,4,SELL,0.001,1.2089078278085923,0.0012089078278085922,0.0012089078278085922,1.0,62989.75,63013.65000000001,63013.65000000001,-0.0003794268115051851,1.587559880866661e-06,-0.0,-0.00019447608539519253
pov_120_4_SELL_0.001,pov,120.0,4,SELL,0.001,1.2089078278085923,0.0012089078278085922,0.0012089078278085922,1.0,62989.75,63013.65000000001,63013.65000000001,-0.0003794268115051851,1.587559880866661e-06,-0.0,7.937799402023102e-07
rl_120_4_SELL_0.001,rl,120.0,4,SELL,0.001,1.2089078278085923,0.0012089078278085922,0.0012089078278085922,1.0,62989.75,63013.65000000001,63013.65000000001,-0.0003794268115051851,1.587559880866661e-06,-0.0,-0.00024684309082170916
twap_120_4_BUY_0.0025,twap,120.0,4,BUY,0.0025,1.2089078278085923,0.003022269569521481,0.003022269569521481,1.0,62989.75,63013.65000000001,63013.65000000001,0.0003794268115051851,1.587559880866661e-06,0.0,0.00019606364527548163
pov_120_4_BUY_0.0025,pov,120.0,4,BUY,0.0025,1.2089078278085923,0.003022269569521481,0.003022269569521481,1.0,62989.75,63013.65000000001,63013.65000000001,0.0003794268115051851,1.587559880866661e-06,0.0,7.937799405488407e-07
rl_120_4_BUY_0.0025,rl,120.0,4,BUY,0.0025,1.2089078278085923,0.003022269569521481,0.003022269569521481,1.0,62989.75,63013.65000000001,63013.65000000001,0.0003794268115051851,1.587559880866661e-06,0.0,0.0002484306507025758
twap_120_4_SELL_0.0025,twap,120.0,4,SELL,0.0025,1.2089078278085923,0.003022269569521481,0.003022269569521481,1.0,62989.75,63013.65000000001,63013.65000000001,-0.0003794268115051851,1.587559880866661e-06,-0.0,-0.000194476085394846
pov_120_4_SELL_0.0025,pov,120.0,4,SELL,0.0025,1.2089078278085923,0.003022269569521481,0.003022269569521481,1.0,62989.75,63013.65000000001,63013.65000000001,-0.0003794268115051851,1.587559880866661e-06,-0.0,7.937799403178204e-07
rl_120_4_SELL_0.0025,rl,120.0,4,SELL,0.0025,1.2089078278085923,0.003022269569521481,0.003022269569521481,1.0,62989.75,63013.65000000001,63013.65000000001,-0.0003794268115051851,1.587559880866661e-06,-0.0,-0.00024684309082194015
twap_120_4_BUY_0.005,twap,120.0,4,BUY,0.005,1.2089078278085923,0.006044539139042962,0.006044539139042962,1.0,62989.75,63013.65000000001,63013.65000000001,0.0003794268115051851,1.587559880866661e-06,0.0,0.00019606364527548163
pov_120_4_BUY_0.005,pov,120.0,4,BUY,0.005,1.2089078278085923,0.006044539139042962,0.006044539139042962,1.0,62989.75,63013.65000000001,63013.65000000001,0.0003794268115051851,1.587559880866661e-06,0.0,7.937799405488407e-07
rl_120_4_BUY_0.005,rl,120.0,4,BUY,0.005,1.2089078278085923,0.006044539139042962,0.006044539139042962,1.0,62989.75,63013.65000000001,63013.65000000001,0.0003794268115051851,1.587559880866661e-06,0.0,0.0002484306507025758
twap_120_4_SELL_0.005,twap,120.0,4,SELL,0.005,1.2089078278085923,0.006044539139042962,0.006044539139042962,1.0,62989.75,63013.65000000001,63013.65000000001,-0.0003794268115051851,1.587559880866661e-06,-0.0,-0.000194476085394846
pov_120_4_SELL_0.005,pov,120.0,4,SELL,0.005,1.2089078278085923,0.006044539139042962,0.006044539139042962,1.0,62989.75,63013.65000000001,63013.65000000001,-0.0003794268115051851,1.587559880866661e-06,-0.0,7.937799403178204e-07
rl_120_4_SELL_0.005,rl,120.0,4,SELL,0.005,1.2089078278085923,0.006044539139042962,0.006044539139042962,1.0,62989.75,63013.55,63013.65000000001,-0.0003778392516243184,1.587559880866661e-06,1.587559880866661e-06,-0.00024684309082194015
twap_120_4_BUY_0.01,twap,120.0,4,BUY,0.01,1.2089078278085923,0.012089078278085924,0.012089078278085924,1.0,62989.75,63013.65000000001,63013.65000000001,0.0003794268115051851,1.587559880866661e-06,0.0,0.00019606364527548163
pov_120_4_BUY_0.01,pov,120.0,4,BUY,0.01,1.2089078278085923,0.012089078278085924,0.012089078278085924,1.0,62989.75,63013.65000000001,63013.65000000001,0.0003794268115051851,1.587559880866661e-06,0.0,7.937799405488407e-07
rl_120_4_BUY_0.01,rl,120.0,4,BUY,0.01,1.2089078278085923,0.012089078278085924,0.012089078278085924,1.0,62989.75,63013.65000000001,63013.65000000001,0.0003794268115051851,1.587559880866661e-06,0.0,0.0002484306507025758
twap_120_4_SELL_0.01,twap,120.0,4,SELL,0.01,1.2089078278085923,0.012089078278085924,0.012089078278085924,1.0,62989.75,63013.65000000001,63013.65000000001,-0.0003794268115051851,1.587559880866661e-06,-0.0,-0.000194476085394846
pov_120_4_SELL_0.01,pov,120.0,4,SELL,0.01,1.2089078278085923,0.012089078278085924,0.012089078278085924,1.0,62989.75,63013.65000000001,63013.65000000001,-0.0003794268115051851,1.587559880866661e-06,-0.0,7.937799403178204e-07
rl_120_4_SELL_0.01,rl,120.0,4,SELL,0.01,1.2089078278085923,0.012089078278085924,0.012089078278085924,1.0,62989.75,63013.55,63013.65000000001,-0.0003778392516243184,1.587559880866661e-06,1.587559880866661e-06,-0.00024684309082194015
twap_120_4_BUY_0.02,twap,120.0,4,BUY,0.02,1.2089078278085923,0.024178156556171847,0.024178156556171847,1.0,62989.75,63013.65000000001,63013.65000000001,0.0003794268115051851,1.587559880866661e-06,0.0,0.00019606364527548163
pov_120_4_BUY_0.02,pov,120.0,4,BUY,0.02,1.2089078278085923,0.024178156556171847,0.024178156556171847,1.0,62989.75,63013.65000000001,63013.65000000001,0.0003794268115051851,3.175119761502302e-06,0.0,7.937799405488407e-07
rl_120_4_BUY_0.02,rl,120.0,4,BUY,0.02,1.2089078278085923,0.024178156556171847,0.024178156556171847,1.0,62989.75,63013.75,63013.65000000001,0.0003810143713858207,1.587559880866661e-06,1.5875598806356408e-06,0.0002484306507025758
twap_120_4_SELL_0.02,twap,120.0,4,SELL,0.02,1.2089078278085923,0.024178156556171847,0.024178156556171847,1.0,62989.75,63013.55,63013.65000000001,-0.0003778392516243184,1.587559880866661e-06,1.587559880866661e-06,-0.000194476085394846
pov_120_4_SELL_0.02,pov,120.0,4,SELL,0.02,1.2089078278085923,0.024178156556171847,0.024178156556171847,1.0,62989.75,63013.65000000001,63013.65000000001,-0.0003794268115051851,1.587559880866661e-06,-0.0,7.937799403178204e-07
rl_120_4_SELL_0.02,rl,120.0,4,SELL,0.02,1.2089078278085923,0.024178156556171847,0.024178156556171847,1.0,62989.75,63013.55,63013.65000000001,-0.0003778392516243184,1.587559880866661e-06,1.587559880866661e-06,-0.00024684309082194015
twap_120_4_BUY_0.05,twap,120.0,4,BUY,0.05,1.2089078278085923,0.06044539139042962,0.06044539139042962,1.0,62989.75,63013.75,63013.65000000001,0.0003810143713858207,1.587559880866661e-06,1.5875598806356408e-06,0.00019606364527571265
