episode,side,duration,participation,quantity,completion,reward
314,BUY,300.0,0.0945638703131854,1.4795385855742524,1.0,-1.6358729782419297e-06
315,SELL,300.0,0.00150853611059552,0.008644381023886148,1.0,-7.935922189934061e-07
316,SELL,120.0,0.04429626177915902,0.1822384339618593,1.0,-7.934385803216679e-07
317,SELL,120.0,0.002983569799566102,0.02774468460227222,1.0,-7.940219673965748e-07
318,SELL,120.0,0.1622095481395264,0.28703759306167004,1.0,-2.094443424427937e-06
319,BUY,300.0,0.10276951540886847,0.8597001525017484,1.0,-7.93974054499555e-07
320,SELL,600.0,0.06944870708373269,1.2785990078645988,1.0,-8.759842967821784e-07
321,BUY,120.0,0.011009695372002408,0.16506836287908574,1.0,-1.1604729881641467e-06
322,BUY,120.0,0.009319398801350683,0.04723982428221966,1.0,-7.938278297820565e-07
323,BUY,600.0,0.0018550685235919529,0.059718771009316725,1.0,-9.54291888701858e-07
324,BUY,600.0,0.06470049093491831,2.845435717041589,1.0,-1.0365184503426892e-06
325,BUY,300.0,0.028407912111608993,0.20871273270311816,1.0,-7.935279857292232e-07
326,BUY,300.0,0.02808451453752364,0.3328837588834125,1.0,-7.938479955353033e-07
327,SELL,120.0,0.07301794926145198,1.3724308901224864,1.0,-2.674021505852979e-06
328,BUY,600.0,0.06661575322647673,1.7879785307347424,1.0,-1.0459743765819127e-06
329,BUY,120.0,0.05633755503847341,0.21003209916321836,1.0,-7.934247305666969e-07
330,SELL,300.0,0.002371892307362116,0.02172693815771496,1.0,-8.287586772134114e-07
331,SELL,120.0,0.08037179695521104,0.4399089600242964,1.0,-1.3221791255773199e-06
332,SELL,600.0,0.0366161810542414,1.5518760517248613,1.0,-1.3762649926974845e-06
333,BUY,300.0,0.0019223247754362896,0.012242858399884688,1.0,-7.941379909819851e-07
334,BUY,600.0,0.0015632888119070437,0.024117948329293933,1.0,-7.940774526830279e-07
335,SELL,300.0,0.0025864458357986483,0.06192243644898805,1.0,-7.939261473880203e-07
336,SELL,600.0,0.017230870964087035,0.2537903442987464,1.0,-1.160701688527491e-06
337,BUY,600.0,0.009401911228153348,0.3373189358062815,1.0,-1.3371241533751032e-06
338,BUY,600.0,0.002995423073801834,0.06569684488005073,1.0,-7.939614467910539e-07
339,BUY,120.0,0.005081488452755108,0.008739144803023291,1.0,-7.935972573594005e-07
340,SELL,120.0,0.004376667860553332,0.04930102329645537,1.0,-7.931830674116597e-07
341,SELL,600.0,0.004662507972849261,0.16591055774441352,1.0,-9.078168237050065e-07
342,BUY,300.0,0.11435794450985552,3.6603531823982713,1.0,-3.2843028741825226e-06
343,BUY,120.0,0.019054118890728517,0.11596265763727849,1.0,-7.933215022853244e-07
344,BUY,600.0,0.0018346646007288182,0.038803813204422166,1.0,-8.25574771753606e-07
345,SELL,120.0,0.11408753819106283,0.10353151060348015,1.0,-8.598238445591818e-07
346,SELL,600.0,0.013655581368008613,0.3722225597767311,1.0,-9.458264083039131e-07
347,SELL,300.0,0.0012145676646233554,0.0200508032668668,1.0,-7.932774495719912e-07
348,SELL,120.0,0.09926405995286627,0.08324825875925475,1.0,-7.937320566517278e-07
349,BUY,300.0,0.02113224993040956,0.4575412698387396,1.0,-7.931604190444915e-07
350,BUY,600.0,0.05208429269926594,2.2891684513778974,1.0,-1.2903934458270606e-06
351,BUY,120.0,0.0019969780436926723,0.02800249296721055,1.0,-7.932862597938018e-07
352,SELL,300.0,0.15456483966744108,1.9197465135073608,1.0,-1.5113718254000213e-06
353,SELL,120.0,0.0013776249359585206,0.014306959621037478,1.0,-7.933441598471802e-07
354,SELL,300.0,0.13201324177539572,2.072019339273288,1.0,-1.4186324042187296e-06
355,SELL,300.0,0.006143852443236132,0.09317072888077677,1.0,-7.937799403836244e-07
356,SELL,120.0,0.070655808131907,0.08408341614884027,1.0,-7.940585364112964e-07
357,SELL,600.0,0.01301159128587572,0.3779057669238639,1.0,-8.093133855951854e-07
358,BUY,600.0,0.10513555459719241,2.0847449945583434,1.0,-1.1648412803754337e-06
359,BUY,600.0,0.00514338026647227,0.08001450975236644,1.0,-7.936627615711335e-07
360,SELL,600.0,0.03558173925181629,0.8099884594382853,1.0,-1.0388052288496446e-06
361,BUY,600.0,0.012807326691905919,0.2942005381655942,1.0,-7.941480815896202e-07
362,BUY,120.0,0.007226422763927034,0.06471326474028745,1.0,-8.94751801526842e-07
363,SELL,300.0,0.0015363974097191762,0.02230280175728269,1.0,-1.0543212985221814e-06
364,BUY,120.0,0.17279609556206832,0.9357613824356685,1.0,-2.8768162261825207e-06
365,SELL,600.0,0.0014617147085413211,0.05919579527366652,1.0,-8.929555128332428e-07
366,BUY,300.0,0.015006198563465913,0.17591267762824025,1.0,-1.2732184740731983e-06
367,SELL,600.0,0.018341329293595346,0.7060594984098412,1.0,-9.476323071531211e-07
368,SELL,300.0,0.015444552683108006,0.136113927343082,1.0,-7.93853037144646e-07
369,BUY,600.0,0.15413927868143013,3.4872245060258464,1.0,-2.615709542191389e-06
370,BUY,300.0,0.014246915728415145,0.15942125391054013,1.0,-9.530131375439356e-07
371,BUY,600.0,0.008270677337889927,0.25269993159196324,1.0,-1.0352940994291413e-06
372,BUY,300.0,0.01158143236864695,0.09871001386840984,1.0,-8.535820163980143e-07
373,BUY,120.0,0.007079776248128708,0.3138248762176099,1.0,-7.934650220650195e-07
374,BUY,300.0,0.01882981333515225,0.770461514052667,1.0,-1.2552092862794445e-06
375,BUY,600.0,0.008037320754267564,0.321679606006963,1.0,-9.61876052999467e-07
376,SELL,600.0,0.0025069514620292693,0.05641005062548569,1.0,-7.935103549194566e-07
377,SELL,600.0,0.012710447080705534,0.3715711410107712,1.0,-8.104592848804048e-07
378,SELL,120.0,0.015288958865940151,0.06367430824726637,1.0,-7.934259896371205e-07
379,BUY,300.0,0.036982537141613245,0.7167316833512489,1.0,-8.750372075893553e-07
380,SELL,600.0,0.06349845957501267,1.845577360836072,1.0,-9.34377721168198e-07
381,BUY,600.0,0.006404834843384793,0.12290136988617231,1.0,-7.933831842183627e-07
382,SELL,600.0,0.0011289721012859484,0.04088731313526271,1.0,-8.78675146809677e-07
383,BUY,300.0,0.04639888320342817,1.002422572464913,1.0,-1.6001011979992542e-06
384,BUY,300.0,0.12851400277042455,1.8505142835692994,1.0,-1.2792202544701712e-06
385,SELL,120.0,0.007730799142796399,0.06190932126736461,1.0,-1.022522141497089e-06
386,SELL,300.0,0.03892776761103043,0.4473803864903411,1.0,-1.2080259950116713e-06
387,SELL,300.0,0.06273936010373359,0.5703087933384159,1.0,-9.219652205112944e-07
388,SELL,300.0,0.0018387779555443166,0.014478596706504945,1.0,-7.936161516678109e-07
389,SELL,600.0,0.015330259414985063,0.36296038633514305,1.0,-7.935808829720034e-07
390,BUY,600.0,0.001265446547099502,0.0477426915681535,1.0,-7.768196054275448e-07
391,BUY,120.0,0.0017197452349216311,0.004588457121178935,1.0,-7.937761598842099e-07
392,SELL,300.0,0.021543184481171585,0.20516173939453064,1.0,-1.27067247034011e-06
393,BUY,120.0,0.00786655884770647,0.07941233912901043,1.0,-7.942717123762582e-07
394,BUY,300.0,0.004410043795509887,0.06190241901370499,1.0,-7.932208175897826e-07
395,SELL,600.0,0.039486979857105864,1.015948173905923,1.0,-1.1505439905852072e-06
396,BUY,300.0,0.0010112326736196517,0.009280691191466408,1.0,-9.819997028427021e-07
397,SELL,300.0,0.004924782047614037,0.11149963620652839,1.0,-1.9379600576913883e-06
398,BUY,600.0,0.11727462703679083,3.1098800396503896,1.0,-1.205693719132403e-06
399,SELL,120.0,0.006280397612586093,0.033456165238615096,1.0,-7.939211049065276e-07
400,SELL,300.0,0.009935763161272404,0.07747044196641417,1.0,-1.5544748455300489e-06
401,BUY,120.0,0.03486888376364883,0.2077384798880313,1.0,-1.2417220101683246e-06
402,BUY,120.0,0.021811785419518646,0.15147951674508678,1.0,-7.934612446266992e-07
403,SELL,120.0,0.0756762402666468,1.038228720706465,1.0,-1.8439118756391745e-06
404,BUY,300.0,0.06161859673352653,0.8066836123799133,1.0,-1.191161305106079e-06
405,BUY,120.0,0.09296712793146789,1.1918331038914243,1.0,-1.297368457821784e-06
406,BUY,120.0,0.018723248407883246,0.21879513255645835,1.0,-8.878353021982229e-07
407,SELL,300.0,0.002945937135233987,0.023068886254517827,1.0,-7.935040583818865e-07
408,SELL,120.0,0.049796176168722395,0.05256356288604242,1.0,-7.926549422590196e-07
409,BUY,120.0,0.039050236392638285,0.24841539239440863,1.0,-8.809033375411086e-07
410,BUY,300.0,0.006395711172484011,0.07719070284819082,1.0,-7.945506537785074e-07
411,SELL,600.0,0.002450107737354089,0.06694786721048995,1.0,-8.243089970895804e-07
412,BUY,120.0,0.029474012546669093,0.09341777449756429,1.0,-1.2679682860087318e-06
413,BUY,120.0,0.001234531094341669,0.008817652378803767,1.0,-1.2034333381872769e-06
414,BUY,300.0,0.15759135657980824,3.05077074678973,1.0,-1.6865983503122253e-06
415,BUY,300.0,0.001635969405612966,0.015321893584197551,1.0,-7.934297667756361e-07
416,BUY,120.0,0.12000193536499823,0.23120280886553055,1.0,-1.3184084755688598e-06
417,BUY,300.0,0.011424169235349968,0.06593141907010404,1.0,-1.0008006057247917e-06
418,SELL,300.0,0.10768714698982088,1.9481693977846806,1.0,-2.297101191575291e-06
419,BUY,120.0,0.1433781814098965,0.5712057132583347,1.0,-7.93342900991141e-07
420,BUY,300.0,0.11098862666789877,2.3612638870448226,1.0,-1.4994333052636045e-06
421,BUY,600.0,0.09002758330195101,0.9918618401320425,1.0,-1.0732737588191023e-06
422,BUY,120.0,0.07713000518800285,1.122574889996652,1.0,-1.0512407912788255e-06
423,SELL,300.0,0.10933158250125785,1.437481564209596,1.0,-1.4086009399474647e-06
424,BUY,300.0,0.022873827898511567,0.25083552776446094,1.0,-7.936022957264654e-07
425,BUY,120.0,0.006598537480606457,0.0181230565753734,1.0,-7.937106368710597e-07
426,BUY,600.0,0.01604550380105098,0.3716190931402363,1.0,-8.053441430436934e-07
427,SELL,300.0,0.0063009836126806775,0.11906878287623637,1.0,-7.933252784565336e-07
428,BUY,120.0,0.13219528646454135,0.41982983364055115,1.0,-1.6658585377903843e-06
429,SELL,120.0,0.16405386665065821,0.9522164030135328,1.0,-1.1747935093972773e-06
430,SELL,120.0,0.15895672749601997,0.7452533715531027,1.0,-2.2333187158506905e-06
431,SELL,600.0,0.014932813083693517,0.29392861821050015,1.0,-7.939299293248836e-07
432,SELL,120.0,0.01641785304041393,0.04747867463827495,1.0,-7.934902064035826e-07
433,BUY,120.0,0.0013531182427355616,0.00147623933326758,1.0,-7.93558211872737e-07
434,BUY,120.0,0.0021041952479346213,0.0018979672300763674,1.0,-7.934889470655876e-07
435,SELL,300.0,0.001786741710246763,0.025457547821049545,1.0,-7.94018184576935e-07
436,SELL,600.0,0.002917078467470806,0.05723494027320752,1.0,-8.238509848909414e-07
437,BUY,300.0,0.008616471268148426,0.20802088236040195,1.0,-7.938114459522873e-07
438,BUY,120.0,0.00600095544621456,0.08539554751331471,1.0,-7.939437966874556e-07
439,BUY,300.0,0.005577834982723238,0.07051519922299435,1.0,-7.935355420376738e-07
440,SELL,300.0,0.017286588890541785,0.16212761602290393,1.0,-1.007295204389881e-06
441,BUY,120.0,0.0016576696122622891,0.006034112132478584,1.0,-7.934133993644659e-07
442,BUY,120.0,0.004941040952552654,0.010823372723690921,1.0,-7.939627075788759e-07
443,SELL,120.0,0.10681008541670813,0.19950358981427252,1.0,-1.7304990590217343e-06
444,BUY,600.0,0.0024833295089581485,0.05458359436475244,1.0,-8.136153096493884e-07
445,SELL,600.0,0.0023300106726161823,0.05929687541183954,1.0,-8.904642541461368e-07
446,SELL,120.0,0.002523588485253658,0.029708815649813973,1.0,-7.938530371676302e-07
447,SELL,300.0,0.06650349910705437,0.3362708800636274,1.0,-7.932384355735336e-07
448,BUY,600.0,0.0020242786949443243,0.04898355142820231,1.0,-8.464580623516947e-07
449,BUY,600.0,0.06020126566619867,2.106371696687497,1.0,-1.3940912059771193e-06
450,BUY,120.0,0.057616085870820274,0.59820112020321,1.0,-1.298266823024405e-06
451,BUY,120.0,0.011988868116150738,0.06506081758094674,1.0,-7.93318984816993e-07
452,BUY,600.0,0.009321303027600003,0.23266921115378317,1.0,-9.987562411498387e-07
453,BUY,120.0,0.003402790629666947,0.013606352025530259,1.0,-7.937812005322e-07
454,BUY,600.0,0.05311890107837978,0.695140460061681,1.0,-8.679705379834342e-07
455,BUY,600.0,0.005961139143501215,0.19066338941266464,1.0,-8.562679002470759e-07
456,BUY,600.0,0.16277786991209622,3.914048960699284,1.0,-1.910997075645957e-06
457,SELL,300.0,0.17486704543302264,1.283310929905195,1.0,-9.199277291814183e-07
458,SELL,600.0,0.006076121951198203,0.24475801566075048,1.0,-8.850074574313251e-07
459,BUY,600.0,0.002390797332527229,0.05316646023241651,1.0,-1.00853817969113e-06
460,SELL,300.0,0.0017406254798570076,0.04270918234127232,1.0,-1.1624291062751517e-06
461,BUY,120.0,0.19784359344657043,0.803450895243113,1.0,-3.3554097344823413e-06
462,BUY,120.0,0.01296322272071258,0.05511464871237632,1.0,-1.6631036639242185e-06
463,BUY,600.0,0.027092739848551456,0.26995265964830367,1.0,-7.934990212004794e-07
464,SELL,300.0,0.03133732178898051,0.34773465992947844,1.0,-7.936337872149885e-07
465,SELL,120.0,0.034317549359036165,0.5263548278577302,1.0,-1.0978833179333768e-06
466,BUY,120.0,0.050215723046428996,0.19313768007403317,1.0,-7.934133992932552e-07
467,SELL,300.0,0.008662574060964174,0.1573420917421757,1.0,-1.4420406253183444e-06
468,BUY,600.0,0.009745044136163908,0.42601027198809577,1.0,-8.532909253650543e-07
469,SELL,600.0,0.012851323421853248,0.3955501604599683,1.0,-8.675610270598109e-07
470,BUY,300.0,0.001380714030219936,0.013302328333831534,1.0,-7.938933721676588e-07
471,BUY,120.0,0.028219874513175085,0.022686277473767766,1.0,-7.934020683728938e-07
472,BUY,300.0,0.002493123604491159,0.04710007110153946,1.0,-8.133949321908025e-07
473,SELL,300.0,0.001069196350601331,0.01968899287092455,1.0,-8.231966321429813e-07
474,BUY,120.0,0.05729525200571649,0.12392740017045324,1.0,-7.938442144255288e-07
475,BUY,300.0,0.001801434659411229,0.0398794901947308,1.0,-9.282320251831468e-07
476,BUY,120.0,0.16994848935272724,1.2943140717576898,1.0,-3.4800882290491642e-06
477,SELL,300.0,0.003025849525108071,0.02377614029615626,1.0,-8.519989521760061e-07
478,BUY,300.0,0.0010818994236076664,0.012199493225658994,1.0,-1.029096421571654e-06
479,BUY,600.0,0.04540875477500655,1.5865776144234802,1.0,-1.0368237973426244e-06
480,SELL,300.0,0.012921304827558362,0.0865317470523955,1.0,-8.469540752426751e-07
481,SELL,600.0,0.047992816453865585,3.4342358512683986,1.0,-1.4489906816098743e-06
482,SELL,600.0,0.02304627149807847,0.408706133079559,1.0,-1.0972584692549096e-06
483,SELL,300.0,0.001050860468153072,0.008967547354507515,1.0,-7.941493429252111e-07
484,SELL,600.0,0.09073703199611251,2.107691606640031,1.0,-1.0236259082662004e-06
485,SELL,120.0,0.08161870738673711,0.14320593351305272,1.0,-7.939148018299229e-07
486,SELL,300.0,0.0097014362974319,0.2887036983465792,1.0,-1.1628979439771363e-06
487,SELL,300.0,0.04296442757978349,1.21104586097619,1.0,-1.7573205475006424e-06
488,SELL,120.0,0.0021933635638087022,0.012010907765743482,1.0,-7.936665410063429e-07
489,SELL,600.0,0.0013220287280008322,0.019857186074926474,1.0,-1.0767994837004246e-06
490,SELL,120.0,0.06024842953804149,0.9087045218203125,1.0,-1.671839371074032e-06
491,BUY,300.0,0.08322920572995096,1.7668934675595378,1.0,-1.3680051357419858e-06
492,BUY,600.0,0.046512378555016054,1.8159292485450294,1.0,-9.19615717470553e-07
493,BUY,120.0,0.009240257481053777,0.02733813228696397,1.0,-7.933391246925303e-07
494,SELL,600.0,0.001479835377626115,0.04414904256901347,1.0,-8.077161957603763e-07
495,SELL,120.0,0.0015872121435992436,0.02284509212787625,1.0,-8.596082513915155e-07
496,BUY,120.0,0.15307802255920858,0.9070665629172469,1.0,-1.195306267615033e-06
497,SELL,300.0,0.017635625256011325,0.2892700153573656,1.0,-9.163918611237162e-07
498,BUY,300.0,0.00946902483215816,0.026944035323096503,1.0,-7.932346601943297e-07
499,BUY,120.0,0.09021118645985182,0.34261981822483073,1.0,-7.936766196616089e-07
500,BUY,300.0,0.12097650907867957,2.5804570692939524,1.0,-1.2649401507183133e-06
501,SELL,600.0,0.0061110216809513295,0.09210688725779606,1.0,-8.99690538295992e-07
502,SELL,600.0,0.004988092090076331,0.09630116473516087,1.0,-7.939387539704862e-07
503,BUY,120.0,0.06488025215689774,0.3260884782072019,1.0,-7.93816487086965e-07
504,SELL,120.0,0.0016562735992466866,0.004088512715366541,1.0,-7.94280544688568e-07
505,SELL,600.0,0.013476238114867698,0.3910058489886317,1.0,-8.092840896766619e-07
506,SELL,600.0,0.048586199240430644,1.1451455272804854,1.0,-1.0842754929611895e-06
507,BUY,120.0,0.005233711431492321,0.017186789970017005,1.0,-7.939034565222283e-07
508,SELL,120.0,0.0016417721797680575,0.007546192075460082,1.0,-7.940875418101872e-07
509,BUY,600.0,0.013508872827190163,0.5745084354550613,1.0,-8.035263201492364e-07
510,SELL,120.0,0.011062863308897698,0.022521975594260817,1.0,-7.930321027501454e-07
511,SELL,300.0,0.045241543341018084,0.4154949147170359,1.0,-9.013590078326667e-07
512,BUY,600.0,0.0013131984068492073,0.0427146035835379,1.0,-1.0887653959069446e-06
513,BUY,120.0,0.047661786808261934,0.09455543302413286,1.0,-7.935065769661321e-07
514,BUY,600.0,0.01370213306367159,0.2556472296602984,1.0,-7.941127655828282e-07
515,SELL,600.0,0.0011176099554884983,0.02701087150633558,1.0,-1.793343936161019e-06
516,SELL,120.0,0.02155403458662131,0.027327143225946125,1.0,-7.934373211842955e-07
517,BUY,120.0,0.0022590482185506893,0.0017261526983438486,1.0,-7.938870695697223e-07
518,BUY,300.0,0.0010852926276770534,0.005345544785287308,1.0,-1.5647264051788402e-06
519,BUY,600.0,0.07366306531077617,1.527469587559888,1.0,-1.2592919710403594e-06
520,BUY,600.0,0.014150032473779939,0.28427089511936726,1.0,-8.715039775063348e-07
521,BUY,300.0,0.0023845676029991617,0.05975474688454805,1.0,-2.2780786897102794e-06
522,SELL,600.0,0.004890338017096788,0.07598518967888579,1.0,-1.1460787861292236e-06
523,SELL,600.0,0.15283737398624422,4.225468249196652,1.0,-2.4824797274485363e-06
524,SELL,300.0,0.0057955857081827995,0.09646638165254608,1.0,-9.96119345044943e-07
525,SELL,300.0,0.0010159425319093596,0.021178074589468354,1.0,-7.931717431308114e-07
526,BUY,300.0,0.15058104773791614,1.0972996491264493,1.0,-1.2292820043365132e-06
527,BUY,600.0,0.0022717078381571327,0.09310800079351159,1.0,-9.079726552776364e-07
528,BUY,120.0,0.045488209412255,0.21231694355252484,1.0,-7.93222075982209e-07
529,BUY,300.0,0.0018792441486093637,0.021381686032674277,1.0,-1.1178856773738388e-06
530,BUY,300.0,0.0015802400247851638,0.024982589890842524,1.0,-7.937711192683825e-07
531,BUY,600.0,0.0069671921642403675,0.17690029676491484,1.0,-1.1011155402240124e-06
532,SELL,300.0,0.16582143344600256,1.5884981157899591,1.0,-2.7623119336596614e-06
533,BUY,120.0,0.0013942049081259965,0.0060560737078815255,1.0,-7.938202679927472e-07
534,BUY,300.0,0.01697487751571693,0.12948668823171433,1.0,-1.1024554735265955e-06
535,BUY,120.0,0.00320588497304724,0.026121900242209978,0.7318177223205566,-0.0035966673637742963
536,BUY,300.0,0.006414377870625313,0.058318734413374325,1.0,-7.937963229611739e-07
537,BUY,120.0,0.008110788167896137,0.02028765393678156,1.0,-7.928283914499943e-07
538,BUY,300.0,0.012109938722466383,0.17550067970428956,1.0,-1.706868392729327e-06
539,BUY,600.0,0.00680516903676105,0.2589503747953202,1.0,-9.117405354056542e-07
540,BUY,300.0,0.006112929393805844,0.03819915618121085,1.0,-7.928598215701675e-07
541,SELL,300.0,0.02753579501050982,0.2876079676935041,1.0,-7.938164870914524e-07
542,BUY,120.0,0.014567092864386337,0.2651132115920399,1.0,-1.2490492048727156e-06
543,SELL,300.0,0.006197664179889145,0.06737093757841987,1.0,-1.1989796362754044e-06
544,BUY,600.0,0.001285179278348111,0.0404728058566244,1.0,-7.93940014642055e-07
545,BUY,600.0,0.0036016238897041307,0.14690668105998064,1.0,-7.930622910667238e-07
546,SELL,600.0,0.007218153351564774,0.25028120247396946,1.0,-9.372593042575736e-07
547,BUY,120.0,0.04965876786461258,0.37363083176614237,1.0,-1.2964084458637545e-06
548,SELL,600.0,0.008715940850911475,0.13395750353271735,1.0,-1.13639810888208e-06
549,SELL,300.0,0.0416839245883703,0.8138204536151212,1.0,-1.91065283284243e-06
550,BUY,120.0,0.0012265612781305042,0.0016714631669545565,1.0,-7.935418390725082e-07
551,BUY,600.0,0.004315840555267909,0.09624652147924083,1.0,-8.810862213372343e-07
552,SELL,300.0,0.02387887891354229,0.6921489957623156,1.0,-2.4471149320282394e-06
553,SELL,300.0,0.002949373148314051,0.060865700784293014,1.0,-7.943070425660752e-07
554,SELL,600.0,0.04444114977359033,1.8447982781003907,1.0,-1.2822122258795323e-06
555,SELL,300.0,0.0026221589393533554,0.05750510295451072,1.0,-8.977679415438722e-07
556,SELL,300.0,0.0011645488181975796,0.028313108520377318,1.0,-8.520832470736557e-07
557,BUY,120.0,0.01228323636211038,0.035181280151905976,1.0,-7.936262289777517e-07
558,BUY,300.0,0.006464840601215982,0.155282908745441,1.0,-8.741397828370526e-07
559,SELL,600.0,0.002151421830183982,0.09197005491804539,1.0,-7.932157840394535e-07
560,SELL,600.0,0.010798290644312763,0.1813370174784299,1.0,-8.729085548415855e-07
561,SELL,600.0,0.1937574886060366,3.7929513913615454,1.0,-1.2325231880684734e-06
562,BUY,600.0,0.04650366491570567,1.112800224654818,1.0,-9.837620419412692e-07
563,BUY,120.0,0.004619969666042024,0.044279324537555675,1.0,-7.932560542741249e-07
564,BUY,600.0,0.0011304714467899406,0.021786108822820383,1.0,-9.700546578740315e-07
565,SELL,600.0,0.048587437825797046,0.9381343286244175,1.0,-8.098658243031242e-07
566,BUY,120.0,0.0011333045563151484,0.0037862941276465335,1.0,-7.938051446221124e-07
567,BUY,120.0,0.002302830197358025,0.003814087517817351,1.0,-7.936451247253212e-07
568,SELL,300.0,0.09867686723618461,1.277481148602824,1.0,-1.8939542076825305e-06
569,SELL,600.0,0.01793246539220187,0.573538897575382,1.0,-2.1734225428013445e-06
570,SELL,300.0,0.008567034902196263,0.0724912914299758,1.0,-1.2178407313291416e-06
571,BUY,300.0,0.005794180604012728,0.0954113194191398,1.0,-7.935368014306146e-07
572,BUY,600.0,0.004003307752658601,0.12051689892974161,1.0,-8.867651625575908e-07
573,BUY,300.0,0.03136711304170394,0.33413494023088847,1.0,-7.941379909931011e-07
574,BUY,120.0,0.15608206889243556,1.8175682400294917,1.0,-1.2249493590663715e-06
575,SELL,600.0,0.005573103953673079,0.13164175060638958,1.0,-9.533500906874632e-07
576,SELL,120.0,0.052750627431721715,0.28745147497960644,1.0,-1.2741397957743809e-06
577,BUY,300.0,0.0035088725920019923,0.01918724943476923,1.0,-7.937358367681349e-07
578,SELL,600.0,0.0617740689084687,1.636437286073439,1.0,-1.0175888400635463e-06
579,SELL,300.0,0.18112718794269905,8.016224867063475,1.0,-3.250766012803946e-06
580,SELL,120.0,0.0015747589572470083,0.0040607027904947844,1.0,-7.931327394806148e-07
581,BUY,120.0,0.002310846817454799,0.01468327775200912,1.0,-7.932271096346338e-07
582,BUY,600.0,0.001244249384950481,0.027069634789076525,1.0,-8.337917843232672e-07
583,SELL,120.0,0.0018985737765673018,0.017558305689660332,1.0,-8.724238146204596e-07
584,SELL,120.0,0.03894865552979892,0.055471536242467874,1.0,-7.935342826816848e-07
585,BUY,120.0,0.03479119125957869,0.18083984990113067,1.0,-7.934977619363235e-07
586,SELL,300.0,0.006836039623062927,0.05204264695042293,1.0,-7.933605244338697e-07
587,SELL,300.0,0.003505376866050997,0.04469869038057397,1.0,-7.935834020586111e-07
588,SELL,300.0,0.004330083289190216,0.13047577084078216,1.0,-7.941014146922736e-07
589,BUY,120.0,0.017681388198641085,0.1420171703813774,1.0,-9.59118573920416e-07
590,SELL,120.0,0.08956059116069631,0.5413479970212571,1.0,-1.8343401437432182e-06
591,BUY,300.0,0.0030413056602930136,0.027930353577890314,1.0,-7.936501637264547e-07
592,BUY,600.0,0.009827076601253438,0.232316117203576,1.0,-8.106730095638199e-07
593,SELL,300.0,0.002025588990334625,0.02107807382431196,1.0,-7.938845485393603e-07
594,BUY,300.0,0.14397564459188558,2.325180492746,1.0,-1.558585945803857e-06
595,SELL,600.0,0.082634818284255,3.4643193972644926,1.0,-1.0769086467105946e-06
596,BUY,120.0,0.002644607601072716,0.002705355160460032,1.0,-7.93701817314808e-07
597,BUY,120.0,0.10520761202532844,1.4206788033970605,1.0,-2.1646414939615777e-06
598,BUY,300.0,0.16218424219586194,1.1823885924210356,1.0,-9.959174554044845e-07
599,SELL,120.0,0.034831878631996424,0.13429062972076422,1.0,-7.93755997866939e-07
600,SELL,300.0,0.1638551891750888,0.9308222665648928,1.0,-8.83499735517404e-07
601,SELL,600.0,0.02102444053079559,0.5305109882930208,1.0,-8.184515978081459e-07
602,BUY,600.0,0.0026868893591311177,0.07868966626476466,1.0,-7.9330765660522e-07
603,SELL,600.0,0.005246081927614957,0.09970695542082679,1.0,-7.93607334199021e-07
604,BUY,600.0,0.007451852370281199,0.23131922487859774,1.0,-7.941127655875401e-07
605,BUY,120.0,0.004463671852313628,0.019326924023729857,1.0,-7.932774495699652e-07
606,SELL,300.0,0.0026160787641659406,0.049921190552882924,1.0,-7.93632527475079e-07
607,BUY,120.0,0.06437909015704432,0.223501821940695,1.0,-7.935380608788389e-07
608,SELL,120.0,0.021234086786728147,0.36292148614434183,1.0,-7.935645092684627e-07
609,SELL,600.0,0.013622785652967283,0.4847074597048848,1.0,-9.331443423514064e-07
610,SELL,300.0,0.004059601764749349,0.08026172558334888,1.0,-9.842470286674672e-07
611,SELL,300.0,0.08769345510466416,1.9998927173983738,1.0,-1.2894953700405045e-06
612,SELL,600.0,0.014846837910611881,0.6135204448340671,1.0,-8.54519564900267e-07
613,SELL,300.0,0.002343850466608672,0.013920402451385762,1.0,-7.935796234263113e-07
614,SELL,600.0,0.016573357507926104,0.6807796369588549,1.0,-1.0006467397323805e-06
615,SELL,120.0,0.021940484113882563,0.0794886310932098,1.0,-7.939866625810596e-07
616,SELL,120.0,0.08738708085942952,0.38254282323574923,1.0,-9.029725035700511e-07
617,SELL,600.0,0.018053489583321872,0.3946127562452706,1.0,-8.733308392148733e-07
618,SELL,120.0,0.0030172679429528565,0.002712391240868999,1.0,-7.935632497565578e-07
619,SELL,600.0,0.004124891532689707,0.12644764532795516,1.0,-1.0689724106626808e-06
620,BUY,600.0,0.15314908895000465,5.546872098154925,1.0,-1.65381725727685e-06
621,BUY,120.0,0.06980452092426548,0.20978849195477728,1.0,-9.420363287209338e-07
622,BUY,120.0,0.0012386053882313998,0.002929120483928376,1.0,-7.941329457661609e-07
623,SELL,300.0,0.014805273708051127,0.06612448766586244,1.0,-7.935808829830973e-07
624,BUY,600.0,0.001976554181253483,0.08209257894248469,1.0,-8.339687382814879e-07
625,BUY,120.0,0.004677060243235499,0.024195622714171625,1.0,-8.529184195242141e-07
626,SELL,600.0,0.0013410511052139831,0.0188507247377597,1.0,-1.1792019425817817e-06
627,SELL,120.0,0.014710163398185122,0.062076322166463256,1.0,-8.660820241662074e-07
628,BUY,120.0,0.008241716578226786,0.01858254384589101,1.0,-7.938353918441521e-07
